Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
2885,26,services,single,secondary,no,50,yes,no,cellular,12,aug,153,1,-1,0,unknown,no
4416,32,blue-collar,single,secondary,no,811,yes,no,cellular,14,may,563,1,-1,0,unknown,yes
3748,35,management,married,tertiary,no,2793,no,no,cellular,20,nov,258,2,-1,0,unknown,no
1602,47,admin.,divorced,secondary,no,162,yes,no,unknown,9,may,203,4,-1,0,unknown,no
1402,48,management,divorced,tertiary,no,507,yes,no,cellular,9,apr,528,1,-1,0,unknown,no
4241,30,technician,single,tertiary,no,411,no,no,cellular,21,apr,142,1,-1,0,unknown,no
4001,36,technician,married,secondary,no,191,no,no,cellular,31,aug,69,1,-1,0,unknown,no
634,58,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,700,1,-1,0,unknown,yes
950,44,technician,divorced,secondary,no,0,no,no,cellular,12,aug,56,2,-1,0,unknown,no
1549,41,self-employed,married,secondary,no,28,yes,no,cellular,11,may,49,1,-1,0,unknown,no
1725,20,student,single,secondary,no,1191,no,no,cellular,12,feb,274,1,-1,0,unknown,no
4046,39,self-employed,single,tertiary,no,3972,no,no,cellular,30,jul,122,3,-1,0,unknown,no
1987,35,services,single,secondary,no,1063,yes,yes,cellular,16,apr,327,1,-1,0,unknown,no
2237,46,services,married,secondary,no,451,yes,yes,cellular,13,may,389,4,-1,0,unknown,no
1064,53,services,divorced,secondary,no,-905,yes,no,unknown,28,may,213,1,-1,0,unknown,no
60,41,blue-collar,married,primary,no,-516,no,yes,telephone,8,jul,554,3,-1,0,unknown,no
2926,33,blue-collar,married,tertiary,no,1465,no,no,cellular,19,aug,98,4,-1,0,unknown,no
2894,49,management,married,tertiary,no,7007,no,no,cellular,17,nov,325,2,-1,0,unknown,no
3510,43,technician,married,secondary,no,136,no,no,cellular,25,aug,363,7,-1,0,unknown,yes
774,24,blue-collar,single,primary,no,111,yes,yes,unknown,27,may,42,4,-1,0,unknown,no
1113,50,technician,single,secondary,no,3897,no,no,cellular,26,oct,298,1,-1,0,unknown,no
328,35,unemployed,married,secondary,no,978,no,no,cellular,29,dec,1370,3,209,3,success,yes
223,41,self-employed,married,primary,no,204,no,no,cellular,13,aug,111,7,-1,0,unknown,no
156,55,admin.,married,secondary,no,602,no,no,cellular,1,jun,324,3,90,2,success,yes
2623,32,self-employed,married,primary,no,286,yes,no,cellular,6,aug,175,1,-1,0,unknown,no
2611,33,blue-collar,single,secondary,no,-320,no,no,cellular,18,may,268,2,-1,0,unknown,no
1444,57,technician,divorced,primary,no,13,yes,no,cellular,8,may,323,2,368,2,failure,no
4045,34,technician,single,secondary,no,60,no,no,cellular,7,aug,274,2,-1,0,unknown,no
1329,34,admin.,single,secondary,no,852,no,no,cellular,14,apr,108,2,-1,0,unknown,no
3252,38,management,married,tertiary,no,2278,yes,yes,cellular,13,may,244,1,-1,0,unknown,no
3086,32,blue-collar,married,secondary,no,736,yes,no,unknown,23,may,700,3,-1,0,unknown,no
3995,37,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,apr,146,4,-1,0,unknown,yes
106,37,blue-collar,married,secondary,no,427,yes,yes,unknown,9,jun,371,3,-1,0,unknown,no
2687,45,technician,married,secondary,no,1673,no,no,cellular,23,oct,76,1,-1,0,unknown,no
161,25,admin.,single,secondary,no,4590,yes,no,unknown,28,may,199,2,-1,0,unknown,no
2359,36,services,single,secondary,no,417,yes,no,cellular,6,feb,15,10,207,3,failure,no
962,52,admin.,married,secondary,no,2347,no,yes,cellular,12,aug,603,3,-1,0,unknown,no
4499,45,blue-collar,divorced,primary,no,942,no,no,cellular,21,nov,362,1,-1,0,unknown,no
4293,33,blue-collar,single,secondary,no,1925,yes,no,cellular,2,mar,76,2,-1,0,unknown,no
160,34,blue-collar,married,tertiary,no,20,no,no,unknown,4,oct,10,1,-1,0,unknown,no
361,42,blue-collar,married,primary,no,0,yes,yes,cellular,7,may,209,2,-1,0,unknown,no
234,30,student,single,secondary,no,3096,no,no,cellular,26,jan,123,1,-1,0,unknown,no
3381,34,admin.,married,secondary,no,645,yes,no,unknown,19,may,420,1,-1,0,unknown,no
3997,43,technician,married,secondary,no,275,no,no,cellular,25,aug,69,6,-1,0,unknown,no
3283,45,blue-collar,married,primary,no,2128,yes,no,unknown,19,may,149,4,-1,0,unknown,no
2898,42,technician,divorced,secondary,no,0,yes,no,unknown,30,may,115,6,-1,0,unknown,no
4304,55,entrepreneur,married,primary,no,298,yes,no,unknown,8,may,144,3,-1,0,unknown,no
2604,57,management,married,unknown,no,0,no,no,cellular,30,sep,585,1,-1,0,unknown,no
1454,45,services,single,primary,no,1893,yes,no,unknown,3,jun,1259,6,-1,0,unknown,yes
2530,33,management,single,tertiary,no,0,no,no,cellular,19,aug,53,4,-1,0,unknown,no
481,56,management,single,secondary,no,237,yes,no,telephone,9,jul,236,4,-1,0,unknown,no
1254,32,unemployed,divorced,primary,no,0,no,no,cellular,15,jul,175,4,-1,0,unknown,no
1861,28,services,single,secondary,no,290,yes,no,cellular,18,may,128,1,-1,0,unknown,no
4202,37,blue-collar,divorced,secondary,no,33,yes,no,cellular,20,nov,106,2,167,1,failure,no
3118,32,services,married,secondary,no,1464,yes,no,unknown,3,jun,193,1,-1,0,unknown,no
1419,34,management,single,tertiary,no,1171,yes,no,cellular,10,jul,129,1,-1,0,unknown,no
3452,31,admin.,married,secondary,no,0,yes,no,cellular,29,jul,82,5,-1,0,unknown,no
3978,66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216,1,91,4,success,yes
3451,50,management,single,primary,no,766,no,no,unknown,17,jun,174,2,-1,0,unknown,no
2396,30,management,married,tertiary,no,877,no,no,cellular,13,aug,202,1,83,5,failure,no
1837,39,technician,divorced,tertiary,yes,3,no,no,cellular,6,may,488,1,-1,0,unknown,yes
3902,55,blue-collar,married,secondary,no,1011,yes,no,cellular,12,aug,112,2,-1,0,unknown,no
4493,28,technician,single,tertiary,no,0,yes,no,unknown,4,jun,205,6,-1,0,unknown,no
4250,32,management,single,tertiary,no,2,yes,no,cellular,11,sep,100,2,-1,0,unknown,yes
3241,48,technician,married,secondary,no,5,no,no,unknown,9,jun,65,6,-1,0,unknown,no
2452,42,management,divorced,tertiary,no,401,yes,no,cellular,24,jul,217,9,-1,0,unknown,no
1156,38,blue-collar,married,secondary,no,284,yes,yes,unknown,3,jun,1030,6,-1,0,unknown,no
2168,40,services,married,secondary,no,1836,yes,no,cellular,12,may,750,2,-1,0,unknown,yes
2977,38,entrepreneur,married,tertiary,no,1514,no,yes,cellular,21,nov,160,3,120,3,failure,no
3054,30,services,single,secondary,no,334,no,no,cellular,29,jan,389,2,-1,0,unknown,no
2836,29,self-employed,married,tertiary,no,3931,yes,no,unknown,3,jun,73,4,-1,0,unknown,no
4108,84,retired,divorced,primary,no,639,no,no,telephone,18,may,353,3,-1,0,unknown,yes
2560,44,blue-collar,married,secondary,no,1071,yes,no,cellular,11,may,143,3,357,1,failure,no
1301,30,management,single,tertiary,no,329,yes,no,unknown,6,jun,122,16,-1,0,unknown,no
2197,38,admin.,married,secondary,no,46,yes,yes,unknown,6,may,195,1,-1,0,unknown,no
2092,51,services,married,secondary,no,0,no,no,cellular,18,jul,439,3,-1,0,unknown,no
2921,43,management,single,secondary,no,1029,yes,no,unknown,2,jun,145,1,-1,0,unknown,no
1272,35,technician,divorced,secondary,no,0,no,no,cellular,25,aug,124,4,-1,0,unknown,no
1353,44,technician,married,tertiary,no,1146,no,no,cellular,4,jul,178,2,-1,0,unknown,no
2017,34,technician,single,tertiary,no,925,yes,no,cellular,13,apr,709,1,-1,0,unknown,yes
4286,39,admin.,married,tertiary,no,722,no,no,telephone,23,apr,141,1,-1,0,unknown,no
2300,35,technician,married,secondary,no,13,no,no,cellular,22,aug,94,2,-1,0,unknown,no
2010,31,management,single,tertiary,no,1494,no,no,cellular,13,aug,275,12,-1,0,unknown,no
4514,38,blue-collar,married,secondary,no,1205,yes,no,cellular,20,apr,45,4,153,1,failure,no
2694,39,management,married,tertiary,no,399,no,no,cellular,9,apr,504,1,-1,0,unknown,no
804,40,management,married,tertiary,no,-1212,yes,no,cellular,15,may,1259,2,333,18,failure,no
4319,70,retired,divorced,secondary,no,6850,no,no,telephone,5,mar,252,3,183,1,failure,no
3366,52,unknown,married,primary,no,247,no,no,cellular,29,jul,268,6,-1,0,unknown,no
4444,31,technician,single,secondary,no,775,no,no,cellular,2,feb,361,1,-1,0,unknown,no
1340,48,technician,married,secondary,no,127,no,yes,cellular,7,aug,524,5,-1,0,unknown,no
2262,33,management,single,tertiary,no,99,no,no,cellular,8,jul,159,1,-1,0,unknown,no
2799,43,management,married,tertiary,no,2886,no,no,cellular,20,nov,230,1,-1,0,unknown,no
3969,40,self-employed,married,primary,no,92,yes,no,unknown,13,may,92,1,-1,0,unknown,no
4245,41,management,married,tertiary,no,6563,no,no,cellular,27,aug,136,8,-1,0,unknown,no
4089,32,blue-collar,married,secondary,yes,-53,yes,no,cellular,16,apr,648,1,272,1,other,yes
2965,35,blue-collar,married,primary,no,3587,yes,no,unknown,30,may,148,4,-1,0,unknown,no
747,60,blue-collar,married,secondary,no,322,yes,no,cellular,7,may,63,1,-1,0,unknown,no
2983,53,retired,married,secondary,no,1278,yes,no,telephone,15,jul,174,3,-1,0,unknown,no
1009,53,management,married,tertiary,no,4,no,no,unknown,20,jun,19,6,-1,0,unknown,no
3982,41,management,married,tertiary,no,72,yes,no,unknown,7,may,764,3,-1,0,unknown,no
3417,55,services,divorced,tertiary,no,1983,yes,no,telephone,19,nov,123,1,-1,0,unknown,no
2187,51,blue-collar,married,primary,no,-11,no,no,telephone,16,jul,126,4,-1,0,unknown,no
2446,30,blue-collar,married,secondary,no,-28,yes,no,cellular,18,may,284,2,371,1,failure,no
900,33,technician,single,secondary,no,5235,no,no,cellular,7,aug,67,3,-1,0,unknown,no
1979,31,unemployed,single,secondary,no,-186,yes,no,unknown,26,may,172,3,-1,0,unknown,no
4435,31,technician,single,secondary,no,4888,yes,no,telephone,5,may,475,4,166,2,failure,no
1668,28,unemployed,married,secondary,no,655,yes,no,unknown,4,jun,606,2,-1,0,unknown,no
4230,37,management,married,tertiary,no,4039,no,yes,cellular,25,jul,106,2,-1,0,unknown,no
4027,45,technician,married,tertiary,no,265,no,no,cellular,28,aug,14,3,-1,0,unknown,no
81,60,retired,married,primary,no,5,no,no,cellular,26,aug,63,2,-1,0,unknown,no
1762,35,self-employed,single,tertiary,no,44,no,no,cellular,7,sep,310,2,96,2,other,no
4055,29,management,single,tertiary,no,1673,no,no,cellular,16,aug,200,2,159,3,other,no
4069,45,services,divorced,secondary,no,-179,no,no,unknown,3,jul,155,2,-1,0,unknown,no
2504,35,blue-collar,married,secondary,no,280,yes,yes,cellular,31,jul,65,50,-1,0,unknown,no
2284,43,blue-collar,married,secondary,no,3060,yes,no,unknown,15,may,253,2,-1,0,unknown,no
3374,33,blue-collar,married,secondary,no,26,yes,no,cellular,17,apr,342,3,332,1,other,no
262,39,technician,single,tertiary,no,5803,no,no,cellular,2,feb,83,3,-1,0,unknown,no
1304,37,entrepreneur,married,tertiary,no,2685,no,no,unknown,20,jun,187,2,-1,0,unknown,no
2160,60,management,married,tertiary,no,3387,no,no,cellular,14,aug,636,2,-1,0,unknown,no
947,40,services,single,secondary,no,888,yes,no,unknown,12,may,169,2,-1,0,unknown,no
2083,42,admin.,married,secondary,no,214,yes,no,unknown,28,may,21,24,-1,0,unknown,no
861,48,management,married,tertiary,no,866,no,no,cellular,29,jan,146,2,-1,0,unknown,no
76,41,blue-collar,divorced,secondary,no,174,yes,no,cellular,14,may,367,2,297,1,other,no
4206,40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,no
1864,32,admin.,married,secondary,no,923,yes,no,cellular,17,apr,819,4,-1,0,unknown,no
686,47,management,married,tertiary,no,7708,yes,no,cellular,21,nov,157,5,-1,0,unknown,no
3515,44,management,single,tertiary,no,1206,no,no,cellular,9,jul,160,2,-1,0,unknown,no
377,37,management,married,tertiary,no,393,yes,no,cellular,14,may,567,3,275,4,failure,yes
1161,29,unemployed,single,tertiary,no,991,no,no,cellular,5,feb,563,1,-1,0,unknown,no
1273,33,services,divorced,secondary,no,411,yes,no,unknown,8,may,216,1,-1,0,unknown,no
813,31,management,married,secondary,no,466,yes,no,cellular,14,may,164,1,-1,0,unknown,no
4051,69,retired,married,primary,no,279,no,no,telephone,12,aug,26,1,-1,0,unknown,no
3727,34,technician,single,secondary,no,475,yes,no,cellular,29,jul,538,8,-1,0,unknown,no
707,55,retired,married,primary,no,8894,no,no,unknown,11,jun,262,1,-1,0,unknown,no
3774,34,blue-collar,married,secondary,no,1298,yes,no,unknown,20,may,120,1,-1,0,unknown,no
1229,27,blue-collar,single,primary,no,-79,yes,no,unknown,30,may,385,5,-1,0,unknown,no
2375,26,unemployed,single,secondary,no,622,no,no,cellular,28,jan,1451,2,-1,0,unknown,yes
1564,28,blue-collar,divorced,unknown,no,101,yes,no,unknown,28,may,126,4,-1,0,unknown,no
4059,42,technician,divorced,secondary,no,1533,no,yes,cellular,5,aug,86,1,-1,0,unknown,no
771,52,technician,married,secondary,no,1781,yes,no,unknown,19,may,144,2,-1,0,unknown,no
1917,53,unemployed,married,primary,no,980,yes,no,cellular,3,dec,352,1,-1,0,unknown,yes
3746,50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,no
1080,43,blue-collar,married,secondary,no,667,yes,no,unknown,7,may,228,3,-1,0,unknown,no
4395,49,blue-collar,married,secondary,no,1568,no,no,unknown,21,may,206,6,-1,0,unknown,no
2621,24,blue-collar,single,unknown,no,431,yes,no,unknown,3,jun,108,12,-1,0,unknown,no
2471,22,student,single,secondary,no,2488,no,no,cellular,8,nov,449,2,38,10,other,yes
4426,41,admin.,married,tertiary,no,1536,no,no,cellular,4,may,54,2,-1,0,unknown,no
2757,59,retired,married,unknown,no,0,no,no,unknown,8,may,425,6,-1,0,unknown,no
3168,59,admin.,married,secondary,no,2381,no,no,cellular,30,apr,173,2,-1,0,unknown,no
3960,34,technician,married,tertiary,no,1611,yes,no,cellular,11,may,490,2,-1,0,unknown,no
2159,33,services,married,secondary,no,386,no,no,cellular,12,nov,253,1,92,4,failure,yes
3632,35,student,single,unknown,no,0,no,no,telephone,28,jan,122,3,-1,0,unknown,no
1066,38,technician,married,secondary,no,740,no,no,cellular,7,aug,259,3,-1,0,unknown,no
1457,33,management,married,tertiary,no,3696,no,no,cellular,19,nov,305,1,182,3,failure,no
800,50,management,married,tertiary,no,2881,no,no,cellular,5,aug,510,2,2,5,other,no
3202,79,retired,married,primary,no,8556,no,no,telephone,18,jan,326,2,272,2,success,yes
2104,38,self-employed,divorced,tertiary,no,1513,no,no,cellular,7,may,330,1,342,1,failure,no
1637,43,blue-collar,married,primary,no,1211,yes,no,unknown,6,may,208,3,-1,0,unknown,no
3490,66,management,single,tertiary,no,6483,no,no,cellular,13,aug,275,1,-1,0,unknown,no
1366,36,management,married,tertiary,no,-296,yes,no,cellular,14,may,113,3,-1,0,unknown,no
1950,50,services,married,primary,no,1260,no,no,cellular,18,nov,172,1,-1,0,unknown,no
2402,56,management,married,primary,no,772,yes,no,telephone,20,nov,291,1,-1,0,unknown,no
2067,41,housemaid,divorced,primary,no,22,yes,no,cellular,18,nov,238,3,126,4,other,no
3485,25,entrepreneur,single,tertiary,no,16874,yes,yes,cellular,15,may,117,2,-1,0,unknown,no
1189,34,technician,single,secondary,no,201,no,no,cellular,22,jul,257,2,-1,0,unknown,no
1535,37,services,married,secondary,no,4760,yes,no,cellular,8,may,182,2,169,2,failure,no
1501,46,technician,married,secondary,no,57,no,no,unknown,28,may,796,1,-1,0,unknown,yes
3730,43,technician,married,secondary,no,3285,yes,no,unknown,13,may,1721,2,-1,0,unknown,yes
3899,29,management,single,tertiary,no,3357,no,no,cellular,21,jul,120,3,-1,0,unknown,no
1585,42,blue-collar,married,secondary,no,5639,yes,no,cellular,17,jul,430,2,-1,0,unknown,no
1373,56,blue-collar,married,primary,no,379,no,no,cellular,13,aug,58,5,-1,0,unknown,no
2685,45,admin.,divorced,secondary,no,0,no,no,cellular,29,oct,264,1,-1,0,unknown,yes
3558,61,self-employed,divorced,tertiary,no,6610,no,no,cellular,24,feb,481,2,-1,0,unknown,yes
4396,41,retired,single,primary,no,0,no,no,cellular,8,may,239,1,368,2,failure,no
979,56,blue-collar,divorced,primary,no,3021,no,no,unknown,9,jun,419,2,-1,0,unknown,no
4388,83,retired,divorced,primary,no,1097,no,no,telephone,5,mar,181,1,-1,0,unknown,yes
2943,36,blue-collar,married,secondary,no,688,yes,no,unknown,6,may,174,2,-1,0,unknown,no
3407,40,management,divorced,tertiary,no,502,yes,no,cellular,3,feb,267,4,270,3,other,no
2290,38,entrepreneur,married,tertiary,no,228,yes,no,cellular,5,feb,105,1,-1,0,unknown,no
2000,28,blue-collar,married,primary,no,60,yes,no,cellular,6,may,161,1,337,1,failure,no
1546,53,blue-collar,married,secondary,no,0,no,no,telephone,31,jul,36,4,-1,0,unknown,no
1204,44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,28,aug,210,3,-1,0,unknown,no
4049,40,services,married,secondary,no,9374,yes,no,cellular,21,nov,7,8,185,1,failure,no
3933,39,services,single,secondary,no,471,no,no,unknown,15,oct,5,1,-1,0,unknown,no
3481,40,unemployed,married,secondary,no,0,yes,no,cellular,19,nov,332,1,183,1,failure,no
1610,49,blue-collar,married,primary,no,1019,yes,no,cellular,16,apr,285,5,-1,0,unknown,no
893,49,management,single,secondary,no,61,yes,no,cellular,29,jan,185,2,246,1,failure,no
2810,29,technician,single,secondary,no,103,no,no,unknown,19,may,314,1,-1,0,unknown,no
1154,47,admin.,married,secondary,no,1934,no,yes,cellular,14,may,225,1,364,1,failure,no
3644,58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,1139,2,114,1,success,no
1739,49,housemaid,married,primary,no,889,no,no,telephone,7,jul,388,1,-1,0,unknown,yes
3188,38,admin.,divorced,tertiary,no,86,yes,no,unknown,6,may,218,1,-1,0,unknown,no
1728,36,blue-collar,married,unknown,no,6,no,no,unknown,20,jun,41,7,-1,0,unknown,no
1669,66,management,married,tertiary,no,1048,yes,no,cellular,23,jun,971,2,-1,0,unknown,no
241,50,self-employed,married,tertiary,no,4012,no,no,cellular,19,nov,690,3,-1,0,unknown,no
510,38,blue-collar,married,secondary,no,121,yes,yes,cellular,6,feb,168,1,212,2,failure,no
642,53,admin.,single,secondary,no,1178,yes,no,unknown,15,may,295,2,-1,0,unknown,no
1899,40,management,single,tertiary,no,1361,no,no,cellular,29,jan,1473,1,-1,0,unknown,yes
1098,37,technician,single,secondary,no,0,no,no,cellular,4,aug,69,2,-1,0,unknown,no
2689,30,management,single,tertiary,no,4213,no,no,cellular,25,aug,142,4,-1,0,unknown,no
1983,34,technician,single,secondary,no,105,yes,no,cellular,7,may,146,2,171,3,failure,no
1616,60,retired,married,primary,no,71,no,no,cellular,10,jul,121,3,-1,0,unknown,no
759,42,entrepreneur,married,tertiary,no,233,no,no,cellular,5,feb,446,1,-1,0,unknown,no
269,56,services,divorced,secondary,no,1007,no,no,cellular,29,jul,88,6,-1,0,unknown,no
3615,31,admin.,single,secondary,no,757,no,no,cellular,3,feb,343,2,-1,0,unknown,no
3806,52,retired,married,secondary,no,603,no,yes,unknown,9,jun,79,1,-1,0,unknown,no
1291,55,technician,divorced,secondary,no,61,yes,yes,cellular,25,aug,113,3,-1,0,unknown,no
3271,36,blue-collar,married,secondary,no,4438,yes,no,unknown,20,may,446,1,-1,0,unknown,yes
2899,46,blue-collar,married,secondary,no,123,no,no,cellular,20,aug,381,3,-1,0,unknown,no
1341,31,services,married,secondary,no,413,yes,no,unknown,13,may,65,1,-1,0,unknown,no
1759,26,admin.,single,tertiary,no,3672,yes,no,unknown,29,may,360,5,-1,0,unknown,no
2360,48,blue-collar,married,primary,no,1678,no,no,cellular,28,jan,263,2,-1,0,unknown,no
2786,28,blue-collar,single,secondary,no,6307,yes,no,unknown,28,may,615,1,-1,0,unknown,no
3552,58,retired,married,secondary,no,35,no,no,cellular,29,jul,336,7,-1,0,unknown,no
3448,59,retired,divorced,secondary,no,319,no,no,cellular,24,jul,129,1,-1,0,unknown,no
976,36,services,divorced,secondary,no,1594,no,no,unknown,6,jun,250,3,-1,0,unknown,no
929,51,admin.,divorced,secondary,no,340,yes,no,unknown,8,may,186,1,-1,0,unknown,no
1054,41,services,divorced,secondary,no,787,yes,no,cellular,8,may,297,2,-1,0,unknown,no
1939,45,technician,married,secondary,no,315,yes,no,cellular,30,jun,103,1,-1,0,unknown,no
1612,29,management,divorced,tertiary,no,415,yes,yes,unknown,28,may,449,4,-1,0,unknown,no
2356,33,services,married,secondary,no,804,yes,yes,unknown,8,may,266,1,-1,0,unknown,no
4436,36,technician,single,tertiary,no,40,no,no,cellular,26,aug,359,3,-1,0,unknown,no
1196,72,blue-collar,married,primary,no,4415,no,no,telephone,13,oct,120,1,-1,0,unknown,no
4442,39,blue-collar,married,primary,no,1506,yes,no,cellular,11,may,299,2,-1,0,unknown,no
274,35,blue-collar,single,tertiary,no,0,yes,no,cellular,21,jul,262,4,-1,0,unknown,no
3199,56,housemaid,married,tertiary,no,1922,yes,no,cellular,24,jul,247,2,-1,0,unknown,no
